index,sfdc_tier,poc_image,segment,sub_segment,Brand,Pack_Type,GTO_2019,Volume_2019 Product,province,price,returnability,norm,OnInvoice Discount(LCU),label
37167,1.0,1,0,0,13,0,5.3023591873743685,-0.35953617621976447,2,287.69,1,13.114877048604,3.3123661679555396,0
37168,1.0,1,0,0,21,0,5.550048374714159,-0.10536051565782628,2,285.83,1,21.071307505705477,3.5596246182566738,0
37169,0.0,1,3,5,13,0,4.142181891636261,-1.4354846053106622,1,264.45,1,13.416407864998739,2.8154087194227095,0
37170,0.0,1,3,5,16,0,4.52417702677856,-1.4354846053106622,1,387.48,1,16.34013463836819,3.075005454448499,0
37171,2.0,1,1,3,0,0,6.103005921840889,-0.2484613592984996,4,573.33,1,2.6457513110645907,4.376385754783795,2
37172,2.0,1,1,3,2,0,6.34775691787493,0.23111172096338664,4,453.34,1,3.3166247903554,4.62173227428707,2
37173,2.0,1,1,3,11,0,6.477541431708534,0.62057648772511,4,349.66,1,11.313708498984761,4.724285666878253,0
37174,2.0,1,1,3,11,0,4.979282216438234,-0.7339691750802004,4,302.85,1,11.313708498984761,3.24376354037598,0
37175,2.0,1,1,3,13,0,4.480173695813406,-1.2039728043259361,4,294.17,1,13.2664991614216,2.8752581200861167,0
37176,2.0,1,1,3,13,3,8.31102474430799,2.772588722239781,4,254.28,1,13.601470508735444,6.432312886440123,1
37177,1.0,1,1,3,11,0,3.7367167835280966,-2.120263536200091,2,349.67,1,11.180339887498949,1.3711807233098425,0
37178,1.0,1,1,3,11,0,3.9983841710761894,-1.7147984280919266,2,302.83,1,11.180339887498949,1.6094379124341003,0
37179,1.0,1,1,3,13,0,4.645351975620923,-1.2039728043259361,2,347.0,1,13.152946437965905,2.327277705584417,0
37180,1.0,1,1,3,16,0,4.52417702677856,-1.439695137847006,2,389.11,1,16.1245154965971,2.130609828254235,0
37181,1.0,1,1,3,16,0,4.118711918670395,-1.8388510767619055,2,386.67,1,16.1245154965971,1.7263316639055997,0
37183,1.0,1,1,3,13,3,7.8410211150622535,2.5257286443082556,2,203.42,1,13.490737563232042,5.439078809256279,1
37184,1.0,1,1,3,22,3,5.377913820819179,-0.5108256237659907,2,360.95,1,22.293496809607955,2.9699015135194693,0
37185,2.0,2,2,12,11,0,3.592919062968025,-2.120263536200091,4,302.83,1,11.575836902790225,1.9906103279732201,0
37186,2.0,2,2,12,13,0,3.035914063186823,-2.8134107167600364,4,347.0,1,13.490737563232042,1.506297153514587,0
37188,2.0,2,2,12,16,0,3.4255647381104497,-2.5383074265151158,4,389.11,1,16.401219466856727,1.8213182714695995,0
37189,2.0,2,2,12,16,0,3.652215469742345,-2.5383074265151158,4,488.1,1,16.401219466856727,2.066862759472976,0
37190,2.0,2,2,12,16,0,3.422958873443668,-2.5383074265151158,4,388.1,1,16.401219466856727,1.8293763327993617,0
37191,2.0,2,2,12,22,0,4.881589066161162,-1.152013065395225,4,417.22,1,22.293496809607955,3.2596338173403683,0
37192,2.0,2,2,12,11,3,4.987298428731818,-0.916290731874155,4,366.35,1,11.958260743101398,3.2164729402518906,0
37193,2.0,2,2,12,13,3,6.368187186350492,0.7884573603642703,4,265.0,1,13.820274961085254,4.557868912870078,0
37194,2.0,2,2,12,16,3,6.294380000200352,0.3364722366212129,4,386.8,1,16.673332000533065,4.493008819099761,0
37195,2.0,1,0,0,4,0,7.57788968523301,1.580215053757197,10,402.49,0,4.58257569495584,5.4285119482058635,2
37196,2.0,1,0,0,11,2,5.493226038847463,-0.4588658848352796,10,384.56,0,11.40175425099138,3.5145260669691587,2
37197,2.0,1,0,0,13,2,6.212205213805881,0.45805755822733496,10,315.5,0,13.341664064126334,4.2710950739666,2
37198,2.0,1,0,0,13,2,8.093492827043917,2.3843493947966854,10,301.61,0,13.341664064126334,6.077137528846132,2
37199,2.0,1,0,0,11,0,5.68262693258341,-0.1743533871447778,10,349.67,1,11.269427669584644,4.415582293202092,0
37200,2.0,1,0,0,11,0,5.7329852264642955,0.01980262729617973,10,302.83,1,11.269427669584644,4.440649253819643,0
37201,2.0,1,0,0,11,0,6.067869878310387,0.23111172096338664,10,342.67,1,11.269427669584644,4.811452380226889,0
37202,2.0,1,0,0,16,0,6.516607191468766,0.5533102353721461,10,388.89,1,16.186414056238647,5.222407772447687,0
37203,2.0,1,0,0,16,0,5.347773975260629,-0.5923972774598024,10,380.0,1,16.186414056238647,4.129872568281246,0
37204,2.0,1,0,0,22,0,6.439733684207711,0.40679755334194284,10,416.94,1,22.135943621178654,5.028802598051705,1
37205,2.0,1,0,0,16,3,7.959387763789263,2.0014800002101243,10,386.8,1,16.46207763315433,6.668952255638294,1
37206,2.0,1,0,0,21,3,9.606173911754341,3.9926809084456005,10,274.1,1,21.354156504062622,8.280404466717346,1
37207,2.0,1,1,3,13,0,4.645351975620923,-1.2039728043259363,3,347.0,1,13.2664991614216,2.733067964077498,0
37208,2.0,1,1,3,13,3,8.246486223170418,2.70805020110221,3,254.28,1,13.601470508735444,6.250013851552745,1
37212,1.0,1,0,0,2,0,4.401829261970061,-1.7147984280919266,6,453.33,1,2.6457513110645907,2.6290069937617573,2
37213,1.0,1,0,0,11,0,3.0233474405869645,-2.8134107167600364,6,342.67,1,11.135528725660043,1.2556160374777743,0
37214,1.0,1,0,0,13,0,5.233138640523042,-0.616186139423817,6,347.0,1,13.114877048604,3.503152104185149,0
37215,1.0,1,0,0,16,0,4.118711918670395,-1.8451602459551701,6,389.11,1,16.09347693943108,2.3145136638593193,0
37216,1.0,1,0,0,16,0,3.574870537502069,-2.5383074265151158,6,451.77,1,16.09347693943108,1.7732559976634952,0
37217,1.0,1,0,0,16,0,4.34536265030229,-1.8451602459551701,6,488.1,1,16.09347693943108,2.558776498354456,0
37218,1.0,1,0,0,16,0,4.116106054003613,-1.8451602459551701,6,388.1,1,16.09347693943108,2.322387720290225,0
37219,1.0,1,0,0,16,0,5.011301738639416,-0.7444404749474959,6,316.0,1,16.09347693943108,3.2827891506118534,0
37220,1.0,1,0,0,16,0,3.574870537502069,-2.5383074265151158,6,451.77,1,16.09347693943108,1.7732559976634952,0
37221,1.0,1,0,0,17,0,2.8724340572094973,-2.4079456086518722,6,196.44,1,17.08800749063506,1.128171090909654,0
37222,1.0,1,0,0,18,0,4.431768726568696,-1.4271163556401458,6,350.33,1,18.083141320025124,2.67827804276854,0
37223,1.0,1,0,0,22,0,4.188441885601216,-1.8451602459551701,6,417.22,1,22.06807649071391,1.673351238177753,0
37224,1.0,1,0,0,11,3,5.6804456092917635,-0.2231435513142097,6,366.35,1,11.532562594670797,3.9094196195580313,0
37225,1.0,1,0,0,13,3,6.791198990563576,1.252762968495368,6,254.28,1,13.45362404707371,4.977009566446595,1
37226,1.0,1,0,0,16,3,6.294380000200352,0.3364722366212129,6,386.8,1,16.3707055437449,4.493008819099761,0
37227,1.0,1,0,0,20,3,5.676205706885966,-0.2231435513142097,6,364.8,1,20.29778313018444,3.869532953807194,1
37228,1.0,1,0,0,11,0,3.043569602968151,-2.8134107167600364,2,349.67,1,11.135528725660043,1.0818051703517284,0
37229,1.0,1,0,0,21,0,8.212636201739612,2.5572273113676265,2,285.83,1,21.071307505705477,6.203425809019623,1
37233,2.0,2,2,12,21,3,6.2012796682108595,0.5877866649021191,10,274.1,1,21.517434791350013,4.553455750301413,0
37234,2.0,1,1,7,4,0,10.803521252057008,4.851795861449505,0,384.42,0,4.69041575982343,10.017854537908724,2
37235,2.0,1,1,7,9,0,6.468288614197958,0.555033878430311,0,369.91,0,9.327379053088816,5.67901152566428,2
37246,2.0,1,1,7,9,3,8.420417938916835,2.6390573296152584,0,324.2,1,9.848857801796104,7.65018773921684,1
37247,2.0,1,1,7,10,3,7.920228537328325,2.0794415416798357,0,344.05,1,10.770329614269007,7.129241457612695,1
37248,2.0,1,1,7,11,3,12.100033288400493,6.196444127794521,0,366.35,1,11.704699910719626,11.350622629769457,1
37250,2.0,1,1,7,15,3,8.237458124368509,2.4069451083182885,0,340.53,1,15.524174696260024,7.4178326228565465,1
37251,2.0,1,1,7,16,3,8.618123909994678,2.70805020110221,0,368.73,1,16.492422502470642,7.8339923813055785,1
37252,2.0,1,1,7,21,3,6.952116602680892,1.3862943611198906,0,261.34,1,21.37755832643195,6.162430202363611,1
37253,2.0,1,1,7,22,3,8.587761621059324,2.667228206581955,0,372.61,1,22.360679774997898,7.792765847923156,1
37254,1.0,1,0,0,13,0,3.9693480720474157,-1.7147984280919266,2,294.17,1,13.114877048604,1.9823798288367047,0
37255,1.0,1,0,0,22,0,4.859812404361672,-1.152013065395225,2,408.23,1,22.06807649071391,2.3561258599220753,0
37256,1.0,1,2,10,13,2,4.602767301371781,-1.152013065395225,0,315.7,0,13.379088160259652,2.925309809257445,2
37257,1.0,1,2,10,13,2,8.179830558509877,2.4487612031516472,0,308.3,0,13.379088160259652,6.455465823220503,2
37258,0.0,2,2,4,9,0,3.3975239762958465,-2.5383074265151158,1,378.35,0,9.433981132056603,1.7173950539391927,0
37259,0.0,2,2,4,9,0,3.56953269648137,-2.5383074265151158,1,449.37,0,9.433981132056603,1.8625285401162623,0
37260,0.0,2,2,4,21,1,10.351995547157205,4.783651043396108,1,262.0,0,21.213203435596427,8.741582366618797,2
37261,0.0,2,2,4,13,0,6.8425765529571425,0.9932517730102834,1,347.0,1,13.341664064126334,5.313008915291026,0
37262,0.0,2,2,4,16,0,3.4255647381104497,-2.5383074265151158,1,389.11,1,16.278820596099706,1.8213182714695995,0
37264,0.0,2,2,4,9,3,9.284503985439041,3.5085558999826545,1,322.45,1,9.9498743710662,7.59754683572872,1
37265,0.0,2,2,4,10,3,8.6704977991397,2.8195915758351173,1,347.55,1,10.862780491200215,4.439587745198413,0
37266,0.0,2,2,4,11,3,9.004275152196724,3.2733640101522705,1,308.25,1,11.789826122551595,7.40884566875997,1
37267,0.0,2,2,4,15,3,8.181888273213698,2.3513752571634776,1,340.53,1,15.588457268119896,6.112531075087426,0
37268,0.0,2,2,4,16,3,9.088127539240414,3.1780538303479458,1,368.73,1,16.55294535724685,7.483019418885365,1
37269,0.0,2,2,4,22,3,9.265027401125865,3.349904087274605,1,370.6,1,22.40535650240808,7.778538054345323,1
37272,1.0,1,0,1,11,0,5.441464875766521,-0.3285040669720361,10,320.53,1,11.135528725660043,3.9915732841861553,0
37273,1.0,1,0,1,11,0,6.333759086893226,0.712949807856125,10,276.11,1,11.135528725660043,4.859502278758319,1
37274,1.0,1,0,1,13,0,5.115355604866659,-0.5108256237659907,10,277.6,1,13.114877048604,3.580458705159516,0
37275,1.0,1,0,1,15,0,5.959793265151517,0.02664193094642131,10,377.34,1,15.0996688705415,4.456554161659308,0
37276,1.0,1,0,1,16,0,5.973606028806669,0.10165365372649982,10,354.94,1,16.09347693943108,4.4942386252808095,0
37277,1.0,1,0,1,17,0,2.8616292890305104,-2.5383074265151158,10,221.39,1,17.08800749063506,1.451613827240533,0
37278,1.0,1,0,1,22,0,4.59390699370938,-1.439695137847006,10,417.22,1,22.06807649071391,3.102791345847399,0
37279,1.0,1,0,1,11,3,6.7301824292103865,1.0986122886681098,10,279.1,1,11.532562594670797,5.436120870695231,1
37280,1.0,1,0,1,13,3,10.542382328013668,5.0106352940962555,10,252.58,1,13.45362404707371,9.087132649274572,1
37281,1.0,1,0,1,16,3,6.182993584652849,0.47000362924573563,10,302.77,1,16.3707055437449,4.8962714064855275,0
37282,1.0,1,0,1,16,3,8.596965093194399,2.6946271807700692,10,365.89,1,16.3707055437449,7.247621748671365,1
37283,1.0,1,0,1,16,3,7.526523681492985,1.6863989535702288,10,343.82,1,16.3707055437449,6.193466174668764,1
37284,1.0,1,0,1,20,3,6.081670814994131,0.47000362924573563,10,273.6,1,20.29778313018444,4.785656726836316,1
37285,1.0,1,0,1,21,3,9.16311039008917,3.5496173867804286,10,274.1,1,21.283796653792763,7.826255567986048,1
37286,1.0,1,0,1,22,3,7.7132887366362155,1.824549292051046,10,360.95,1,22.271057451320086,6.337391942499949,1
37287,0.0,1,2,4,2,0,3.988243031339555,-2.120263536200091,1,449.67,1,3.1622776601683795,3.1437211512674406,2
37288,0.0,1,2,4,11,0,3.99838417107619,-1.7147984280919266,1,302.83,1,11.269427669584644,3.2973172511747633,0
37289,0.0,1,2,4,13,0,4.257030144499196,-1.4271163556401458,1,294.17,1,13.228756555322953,3.4468078929142076,0
37290,0.0,1,2,4,22,0,4.188441885601216,-1.8451602459551701,1,417.22,1,22.135943621178654,2.5185025992165158,0
37291,2.0,1,0,0,13,2,3.1755507001298273,-2.4651040224918206,2,281.65,0,13.341664064126334,1.0784095813505903,2
37294,1.0,1,2,4,11,0,5.202356975402125,-0.5108256237659905,3,302.83,1,11.313708498984761,3.7281001672672174,0
37295,1.0,1,2,4,13,0,5.233138640523042,-0.616186139423817,3,347.0,1,13.2664991614216,3.9604321446358335,0
37296,1.0,1,2,4,16,0,5.505006279790286,-0.4588658848352798,3,389.11,1,16.217274740226856,4.028382806544341,0
37298,1.0,1,2,4,21,0,5.144583266605995,-0.5108256237659907,3,285.83,1,21.166010488516726,3.911822985425479,0
37300,1.0,1,2,4,16,3,6.833376500933039,0.8754687373538999,3,386.8,1,16.492422502470642,5.473991880620198,1
37301,1.0,1,2,4,21,3,8.11492895504795,2.501435951739211,3,274.1,1,21.37755832643195,6.75015365147862,1
37302,1.0,1,2,4,22,3,7.051890254390851,1.1631508098056809,3,360.95,1,22.360679774997898,5.6735637880722,1
37303,1.0,1,0,0,11,0,2.89977188240808,-2.8134107167600364,2,302.83,1,11.135528725660043,0.9162907318741551,0
37304,1.0,1,0,0,13,0,3.7290612437467683,-2.120263536200091,2,347.0,1,13.114877048604,1.8164520818184267,0
37305,1.0,1,0,0,13,0,2.8707357833793057,-2.8134107167600364,2,294.17,1,13.114877048604,0.8796267475025636,0
37306,1.0,1,0,0,16,0,3.4255647381104497,-2.5383074265151158,2,389.11,1,16.09347693943108,1.4398351280479205,0
37308,1.0,2,0,1,4,0,6.508426306229822,0.47933495667461984,4,415.34,0,4.58257569495584,5.1047326174753715,0
37309,1.0,2,0,1,5,0,5.133147868571648,-0.9288695140810151,4,429.24,0,5.477225575051661,3.543853682063679,0
37310,1.0,2,0,1,2,0,6.9408031330283375,0.8241754429663489,4,453.33,1,3.1622776601683795,5.610277331459341,0
37312,1.0,2,0,1,13,0,5.338499156180869,-0.5108256237659905,4,347.0,1,13.228756555322953,4.050044303325521,0
37313,1.0,2,0,1,15,0,5.186603376918035,-0.7486598904902039,4,378.14,1,15.198684153570664,3.6035938598315758,0
37314,1.0,2,0,1,16,0,6.514001326801984,0.5538851132264376,4,387.66,1,16.186414056238647,5.015092014813197,0
37315,1.0,2,0,1,16,0,4.095011006765261,-1.8451602459551701,4,380.0,1,16.186414056238647,2.8081971497071487,0
37316,1.0,2,0,1,22,0,4.881589066161162,-1.1488535051048565,4,415.9,1,22.135943621178654,3.427514689979529,0
37317,1.0,2,0,1,11,3,7.472205078519818,1.5686159179138455,4,366.35,1,11.661903789690601,6.142897250868192,1
37318,1.0,2,0,1,11,3,6.606379879398354,0.8754687373538999,4,308.25,1,11.661903789690601,5.2524828302042375,1
37319,1.0,2,0,1,16,3,8.155132340915358,2.1972245773362196,4,386.8,1,16.46207763315433,6.795728146287932,1
37320,1.0,2,0,1,20,3,7.65720717575255,1.7578579175523736,4,364.8,1,20.37154878746336,6.29214304891491,1
37321,1.0,2,0,1,21,3,9.755476983587425,4.189654742026425,4,261.34,1,21.354156504062622,8.3783494273863,1
37323,1.0,1,0,0,13,0,2.8707357833793057,-2.8134107167600364,2,294.17,1,13.114877048604,0.883767540168595,0
37331,2.0,1,2,12,13,0,3.563882963939251,-2.120263536200091,6,294.17,1,13.379088160259652,2.7536607123542622,0
37332,2.0,1,2,12,16,0,3.4255647381104497,-2.5383074265151158,6,389.11,1,16.30950643030009,2.6297282343267403,0
37334,1.0,1,0,0,11,0,5.306880597208525,-0.7444404749474959,3,424.67,1,11.135528725660043,3.8282065193350356,0
37335,1.0,1,0,0,13,0,4.645351975620923,-1.2039728043259361,3,347.0,1,13.114877048604,3.4265401893339504,0
37336,1.0,1,0,0,21,0,6.338505735078429,0.6830968447064438,3,285.83,1,21.071307505705477,5.041164499131079,0
37337,1.0,1,0,0,22,0,6.060244062502807,0.02955880224154443,3,416.0,1,22.06807649071391,4.401338945706255,0
37338,1.0,1,0,0,21,3,9.229361321292698,3.6189933266497696,3,273.24,1,21.283796653792763,7.581306710845049,1
37339,2.0,1,0,0,16,3,6.987527180760297,1.0296194171811581,2,386.8,1,16.46207763315433,5.514677965565414,1
37342,1.0,1,0,0,13,0,5.355642433167306,-0.3285040669720361,2,294.17,1,13.114877048604,4.125843229281472,0
37343,1.0,1,0,0,22,0,4.881589066161162,-1.152013065395225,2,417.22,1,22.06807649071391,3.500137329517059,0
37344,0.0,1,1,3,11,0,3.043569602968151,-2.8134107167600364,1,349.67,1,11.135528725660043,1.205970806988609,0
37345,0.0,1,1,3,13,0,4.816645932434619,-0.8675005677047231,1,294.17,1,13.114877048604,2.953868069455292,0
37347,0.0,1,1,3,11,3,6.373592789851708,0.47000362924573563,1,366.35,1,11.532562594670797,4.545314018834726,0
37348,0.0,1,1,3,13,3,8.849579950972485,3.3105430133940246,1,254.43,1,13.45362404707371,6.97829761609365,1
37350,0.0,1,3,5,16,0,3.4255647381104497,-2.5383074265151158,1,389.11,1,16.34013463836819,1.9947003132247452,0
37351,0.0,1,3,5,17,0,8.92923396569895,3.6488384045767526,1,196.45,1,17.320508075688775,7.891816802574529,1
37352,1.0,1,2,12,21,2,5.494624007908654,-0.23572233352106997,2,308.08,0,21.236760581595302,2.983659692319722,2
37353,1.0,1,2,12,21,3,7.916078096302786,2.302585092994046,2,274.1,1,21.37755832643195,5.521460917862246,1
37354,1.0,1,2,12,22,3,7.3133270480684835,1.410986973710262,2,365.89,1,22.360679774997898,5.099866427824199,1
37355,0.0,2,2,4,4,0,5.593707158068019,-0.5191938734365074,1,451.65,0,4.898979485566356,3.6375861597263857,0
37356,0.0,2,2,4,5,0,5.921605228935917,-0.1404121537167449,1,429.24,0,5.744562646538029,3.8372994592322094,0
37357,0.0,2,2,4,9,0,5.34343412535116,-0.5923972774598024,1,378.35,0,9.433981132056603,3.3762213955919784,0
37358,0.0,2,2,4,9,0,6.054439346269371,-0.053400776727115414,1,449.37,0,9.433981132056603,4.059753117452481,0
37359,0.0,2,2,4,10,0,5.351099551987006,-0.6635883783184011,1,409.4,0,10.392304845413264,2.6546494243750947,0
37360,0.0,2,2,4,2,0,5.094976442530006,-1.0216512475319814,1,453.33,1,3.605551275463989,3.52311998561896,0
37361,0.0,2,2,4,2,0,4.598346960639966,-1.4271163556401458,1,413.83,1,3.605551275463989,3.021400020302569,0
37362,0.0,2,2,4,11,0,5.751619804070361,-0.1053605156578264,1,349.67,1,11.40175425099138,4.173617743116608,0
37363,0.0,2,2,4,11,0,5.790143640304245,0.0769610411361284,1,302.83,1,11.40175425099138,4.1878349053094395,0
37364,0.0,2,2,4,11,0,3.0233474405869645,-2.8134107167600364,1,342.67,1,11.40175425099138,1.4562867329399256,0
37365,0.0,2,2,4,13,0,4.134526351854933,-1.7147984280919266,1,347.0,1,13.341664064126334,2.604909442182697,0
37366,0.0,2,2,4,16,0,4.118711918670395,-1.439695137847006,1,259.41,1,16.278820596099706,2.514465452029545,0
37367,0.0,2,2,4,16,0,6.0646220677257086,0.10074990310014294,1,389.11,1,16.278820596099706,4.460375601084857,0
37368,0.0,2,2,4,16,0,5.038509830862235,-1.152013065395225,1,488.1,1,16.278820596099706,3.4531571205928664,0
37369,0.0,2,2,4,16,0,4.116106054003613,-1.8451602459551701,1,388.1,1,16.278820596099706,2.522523513359307,0
37370,0.0,2,2,4,16,0,6.040921155820574,0.10165365372649982,1,379.66,1,16.278820596099706,4.5127258955968115,0
37371,0.0,2,2,4,16,0,4.961164898621959,-1.152013065395225,1,451.77,1,16.278820596099706,3.3603753871419,0
37372,0.0,2,2,4,20,0,3.9446837876676946,-2.120263536200091,1,430.5,1,20.223748416156685,2.349468678892896,0
37373,0.0,2,2,4,21,0,5.406902676961478,-0.2484613592984996,1,285.82,1,21.213203435596427,3.7201358437644907,0
37374,0.0,2,2,4,22,0,6.439733684207711,0.40613155265132483,1,417.22,1,22.20360331117452,4.6257568195964796,0
37375,0.0,2,2,4,2,3,6.482005827571266,0.47000362924573563,1,408.3,1,4.69041575982343,4.907346704590325,0
37376,0.0,2,2,4,13,3,8.129174996911793,2.5494451709255714,1,265.0,1,13.674794331177344,6.519825523963033,1
37378,0.0,2,2,4,16,3,7.680674361320243,1.7227665977411037,1,386.8,1,16.55294535724685,6.080116244702545,0
37379,2.0,1,1,3,10,0,5.063417479535225,-0.9571127263944101,0,411.8,0,10.295630140987,3.5698143469549963,2
37381,2.0,1,1,3,11,2,5.35969464622294,-0.5905905922348533,0,383.86,0,11.445523142259598,3.8922283780999667,2
37382,2.0,1,1,3,11,0,3.5151211279804695,-2.5383074265151158,0,425.57,1,11.313708498984761,1.81319474994812,0
37383,2.0,1,1,3,15,0,3.39484390768998,-2.5383074265151158,0,377.34,1,15.231546211727817,1.667706820558076,0
37384,2.0,1,1,3,16,0,3.4255647381104497,-2.5383074265151158,0,389.11,1,16.217274740226856,1.7263316639055997,0
37385,2.0,1,1,3,16,3,4.348469851145039,-1.6094379124341003,0,386.8,1,16.492422502470642,2.6525374911719513,0
37386,2.0,1,1,3,16,3,4.417514427603435,-1.6094379124341003,0,414.45,1,16.492422502470642,2.738256043159276,0
37387,2.0,1,1,3,22,3,4.279301532151069,-1.6094379124341003,0,360.95,1,22.360679774997898,2.5649493574615367,0
37388,0.0,1,1,13,11,3,4.442651256490317,-1.2039728043259361,1,283.33,1,11.532562594670797,2.4570214462984645,0
37389,0.0,1,1,13,13,3,7.889811279231686,2.3513752571634776,1,254.28,1,13.45362404707371,5.89330029832075,1
37390,0.0,1,1,3,2,0,6.247655952468392,0.131028262406404,1,453.33,1,2.6457513110645907,4.985932681455884,2
37391,0.0,1,1,3,11,0,6.300969264070235,0.5877866649021191,1,302.83,1,11.135528725660043,5.009167550821221,0
37392,0.0,1,1,3,13,0,6.2029402935545095,0.5187937934151675,1,294.17,1,13.114877048604,4.90845490166728,0
37393,0.0,1,1,3,13,3,8.939633403730364,3.4011973816621555,1,254.28,1,13.45362404707371,7.636293734362351,1
37394,1.0,1,2,12,2,0,4.689511334421843,-1.4271163556401458,4,453.33,1,3.3166247903554,3.021400020302569,2
37395,1.0,1,2,12,11,0,3.99838417107619,-1.7147984280919266,4,302.83,1,11.313708498984761,2.301584592660462,0
37396,1.0,1,2,12,13,0,5.674971392802082,-0.1743533871447778,4,347.0,1,13.2664991614216,3.9761239308346696,0
37397,1.0,1,2,12,16,0,4.118711918670395,-1.8451602459551701,4,389.11,1,16.217274740226856,2.419478844465545,0
